0
A2M
A4GALT
AAMDC
AAMP
AATF
ABCC1
ABCC3
ABCF1
ABCG1
ABHD11
ABHD12
ABHD14A
ABHD14A-ACY1
ABHD14B
ABHD16A
ABHD2
ABHD4
ABHD8
ABL1
ABLIM1
ABRACL
ACADS
ACADVL
ACBD3
ACIN1
ACKR1
ACKR3
ACLY
ACO2
ACOT1
ACOT7
ACP1
ACP2
ACP5
ACSL1
ACSL4
ACSL5
ACTA2
ACTB
ACTG1
ACTG2
ACTL6A
ACTL8
ACTN1
ACTN4
ACTR1A
ACTR1B
ACTR2
ACTR3
ACY3
ADAM15
ADAM9
ADAMTS1
ADAMTS15
ADAMTS8
ADAMTSL2
ADAR
ADCYAP1R1
ADD1
ADD3
ADGRA2
ADGRE5
ADGRG1
ADGRL1
ADGRL2
ADH1B
ADH1C
ADH5
ADI1
ADIPOR1
ADIRF
ADM
ADNP
ADRA2A
ADRA2C
ADRM1
AEBP1
AFAP1L2
AFDN
AFG3L2
AGPAT1
AGPAT2
AGR2
AGR3
AGRN
AGT
AGTR2
AGTRAP
AHCY
AHCYL1
AHNAK
AHR
AHSA1
AIF1
AIF1L
AIFM1
AIMP2
AIP
AK1
AK2
AK3
AKAP1
AKAP12
AKAP8L
AKIRIN1
AKIRIN2
AKR1A1
AKR1B1
AKR1B10
AKR1C1
AKR1C2
AKR1C3
AKR7A2
AKT1
AKT2
ALAS1
ALCAM
ALDH16A1
ALDH18A1
ALDH1A1
ALDH1B1
ALDH2
ALDH3A1
ALDH3A2
ALDH3B2
ALDH4A1
ALDH9A1
ALDOA
ALDOC
ALG12
ALG1L
ALG3
ALG8
ALKAL2
ALKBH5
ALKBH7
ALOX15
ALPL
ALPP
ALYREF
AMBN
AMBP
AMD1
AMELX
AMFR
AMIGO2
AMOT
AMOTL2
AMTN
AMY1A
AMY1C
ANAPC11
ANAPC13
ANAPC15
ANAPC16
ANAPC4
ANG
ANGPTL2
ANGPTL4
ANKRD10
ANKRD35
ANKRD65
ANKS1A
ANO1
ANP32A
ANP32B
ANP32E
ANPEP
ANTXR1
ANXA1
ANXA11
ANXA2
ANXA4
ANXA5
ANXA6
ANXA7
AOC1
AOC3
AP1B1
AP1M2
AP1S1
AP1S2
AP2A1
AP2B1
AP2M1
AP2S1
AP3D1
AP4M1
APCDD1
APEH
APEX1
APEX2
APH1A
API5
APLP1
APLP2
APMAP
APOA1
APOA2
APOBEC3B
APOBEC3C
APOC1
APOC2
APOD
APOE
APOL1
APOL2
APOL4
APP
APRT
AQP1
AQP3
AQP5
ARAF
ARCN1
AREG
ARF1
ARF3
ARF4
ARF5
ARF6
ARFGAP1
ARFGAP2
ARFGAP3
ARFIP2
ARG2
ARGLU1
ARHGAP1
ARHGAP4
ARHGDIA
ARHGDIB
ARHGEF19
ARHGEF2
ARHGEF25
ARHGEF3
ARID5A
ARID5B
ARL1
ARL2
ARL2BP
ARL4C
ARL4D
ARL6IP1
ARL6IP4
ARL6IP5
ARL8A
ARL8B
ARMCX1
ARMCX2
ARMCX3
ARMT1
ARPC1A
ARPC1B
ARPC2
ARPC3
ARPC4
ARPC4-TTLL3
ARPC5
ARPC5L
ARPP19
ARRDC1
ARRDC3
ARSA
ARSD
ARX
AS3MT
ASCC2
ASCL1
ASCL2
ASF1B
ASL
ASNS
ASNSD1
ASPHD1
ASPN
ASRGL1
ASS1
ATAD3A
ATF3
ATF4
ATF5
ATF6B
ATG10
ATG101
ATG13
ATG4D
ATG9A
ATIC
ATN1
ATP13A1
ATP13A2
ATP1A1
ATP1A2
ATP1B1
ATP1B3
ATP2A2
ATP2A3
ATP2B4
ATP2C1
ATP6AP1
ATP6AP2
ATP6V0B
ATP6V0C
ATP6V0D1
ATP6V0E1
ATP6V0E2
ATP6V1A
ATP6V1B1
ATP6V1C2
ATP6V1E1
ATP6V1F
ATP6V1G1
ATP9A
ATRAID
ATXN10
ATXN2L
ATXN7L3
ATXN7L3B
AUP1
AURKA
AURKAIP1
AURKB
AVIL
AVPI1
AXIN2
AXL
AZGP1
AZIN1
B2M
B3GALT6
B3GAT3
B3GNT2
B3GNT3
B3GNT7
B4GALNT3
B4GALNT4
B4GALT1
B4GALT2
B4GALT3
B4GALT5
B4GAT1
B9D2
BABAM1
BACE2
BAD
BAG2
BAG3
BAG6
BAIAP2L1
BAIAP2L2
BAIAP3
BAK1
BAMBI
BANF1
BAP1
BARX1
BASP1
BAX
BAZ1B
BCAM
BCAP31
BCAS2
BCAT1
BCKDHA
BCKDK
BCL2L1
BCL2L12
BCL2L2-PABPN1
BCL3
BCL7C
BCL9
BEST1
BET1L
BEX1
BEX2
BEX3
BEX4
BEX5
BGN
BHLHE40
BHLHE41
BIK
BIRC3
BIRC5
BLOC1S1
BLVRA
BLVRB
BMF
BMI1
BMP4
BMP7
BMPR1B
BMX
BNIP3
BNIP3L
BOC
BOD1
BOK
BOLA1
BOLA2B
BOP1
BPIFA1
BPIFB1
BPIFB2
BPNT1
BRD2
BRF2
BRI3
BRK1
BRMS1
BSCL2
BSG
BSPRY
BST2
BTBD2
BTBD3
BTBD6
BTF3
BTG1
BTG2
BTG3
BUD31
BYSL
BZW1
BZW2
C10orf95
C10orf99
C11orf24
C11orf52
C11orf53
C11orf68
C11orf96
C11orf98
C12orf57
C12orf60
C12orf75
C15orf39
C15orf48
C15orf62
C16orf89
C17orf49
C19orf12
C19orf33
C19orf53
C1GALT1C1
C1QA
C1QB
C1QBP
C1QC
C1QL1
C1QL4
C1QTNF5
C1R
C1RL
C1S
C1orf115
C1orf122
C1orf189
C1orf194
C1orf198
C1orf210
C1orf43
C1orf54
C2
C20orf27
C20orf85
C20orf96
C2CD4A
C2CD4B
C2orf81
C2orf88
C3
C4A
C4B
C4BPA
C4orf3
C4orf48
C5orf15
C5orf49
C6orf15
C6orf226
C6orf62
C6orf89
C7
C7orf50
C8orf33
C9orf116
C9orf16
C9orf24
CA11
CA12
CA2
CA8
CA9
CACFD1
CACNG4
CACYBP
CAD
CADM1
CADM3
CADM4
CALB1
CALB2
CALCA
CALCB
CALD1
CALHM2
CALM1
CALM2
CALM3
CALML3
CALML5
CALR
CALU
CAMK2N1
CAMLG
CAMP
CANT1
CANX
CAP1
CAPG
CAPN1
CAPN12
CAPN13
CAPN2
CAPN6
CAPNS1
CAPRIN1
CAPS
CAPSL
CAPZA1
CAPZB
CARD10
CARHSP1
CARM1
CARTPT
CASC3
CASP14
CASP6
CASP7
CAT
CAV1
CBFB
CBLC
CBR1
CBR3
CBX1
CBX2
CBX3
CBX5
CBX6
CBY1
CC2D1A
CCAR2
CCDC107
CCDC113
CCDC114
CCDC124
CCDC130
CCDC137
CCDC146
CCDC152
CCDC159
CCDC167
CCDC17
CCDC170
CCDC22
CCDC28A
CCDC3
CCDC47
CCDC6
CCDC65
CCDC71
CCDC74A
CCDC78
CCDC8
CCDC80
CCDC85B
CCDC86
CCDC96
CCL14
CCL18
CCL19
CCL2
CCL20
CCL21
CCL22
CCL5
CCNA1
CCNA2
CCNB1
CCNB1IP1
CCNB2
CCND1
CCND2
CCNE1
CCNG1
CCNI
CCNL2
CCNO
CCNY
CCS
CCT2
CCT3
CCT4
CCT5
CCT6A
CCT7
CCT8
CD14
CD151
CD164
CD177
CD2
CD200
CD24
CD248
CD276
CD2AP
CD2BP2
CD320
CD34
CD3D
CD4
CD40
CD44
CD46
CD47
CD52
CD53
CD55
CD59
CD63
CD68
CD7
CD74
CD79A
CD81
CD82
CD83
CD8B
CD9
CD93
CD99
CDA
CDC123
CDC16
CDC20
CDC20B
CDC25B
CDC34
CDC37
CDC42
CDC42BPB
CDC42EP1
CDC42EP4
CDC42SE1
CDCA4
CDCA5
CDCA7
CDCA7L
CDCA8
CDCP1
CDH1
CDH16
CDH2
CDH3
CDH6
CDHR4
CDIPT
CDK1
CDK16
CDK2
CDK2AP1
CDK2AP2
CDK4
CDK5RAP3
CDK9
CDKN1A
CDKN1B
CDKN1C
CDKN2A
CDKN2C
CDKN2D
CDR2L
CDS1
CDSN
CDT1
CDV3
CEACAM1
CEACAM5
CEACAM6
CEACAM7
CEBPA
CEBPB
CEBPD
CEBPG
CEBPZ
CEL
CELSR1
CELSR2
CENPB
CENPF
CENPM
CENPW
CENPX
CEP170B
CEP55
CERCAM
CERK
CERS2
CERS4
CERS6
CES1
CETN2
CFAP126
CFAP157
CFAP36
CFAP45
CFAP53
CFAP73
CFAP77
CFB
CFD
CFDP1
CFH
CFI
CFL1
CGN
CHCHD1
CHCHD10
CHCHD2
CHCHD3
CHD1L
CHD3
CHD4
CHERP
CHGA
CHGB
CHI3L1
CHID1
CHKA
CHMP1A
CHMP1B
CHMP2A
CHMP2B
CHMP3
CHMP4A
CHMP4B
CHMP4C
CHMP5
CHP1
CHPF
CHPF2
CHRDL1
CHRDL2
CHST1
CHST2
CHST6
CHTF8
CHTOP
CIAO1
CIB1
CIB2
CIC
CIRBP
CISD3
CITED1
CITED2
CITED4
CIZ1
CKAP4
CKAP5
CKB
CKLF
CKMT1B
CKS1B
CKS2
CLCF1
CLCN7
CLDN1
CLDN10
CLDN16
CLDN18
CLDN2
CLDN22
CLDN24
CLDN3
CLDN4
CLDN5
CLDN6
CLDN7
CLDN9
CLEC11A
CLEC14A
CLEC3B
CLGN
CLIC1
CLIC3
CLIC4
CLIC6
CLINT1
CLIP3
CLK2
CLNS1A
CLPP
CLPSL1
CLPTM1
CLPTM1L
CLSTN1
CLSTN3
CLTA
CLTB
CLTC
CLU
CLUH
CMAS
CMBL
CMPK1
CMTM3
CMTM6
CMTM7
CNBP
CNDP2
CNFN
CNIH4
CNN1
CNN2
CNN3
CNOT1
CNOT11
CNOT8
CNP
CNPPD1
CNPY2
CNPY3
CNPY4
CNTFR
COA3
COA4
COA6
COASY
COL12A1
COL14A1
COL15A1
COL18A1
COL1A1
COL1A2
COL23A1
COL26A1
COL2A1
COL3A1
COL4A1
COL4A2
COL5A1
COL5A2
COL6A1
COL6A2
COL6A3
COL9A1
COL9A2
COL9A3
COLGALT1
COMMD1
COMMD3-BMI1
COMMD6
COMMD7
COMP
COMT
COMTD1
COPA
COPB1
COPB2
COPE
COPG1
COPG2
COPRS
COPS3
COPS6
COPS7A
COPS9
COPZ1
COQ4
COQ9
CORO1A
CORO1B
CORO1C
COTL1
COX14
COX16
COX20
COX4I1
COX4I2
COX5A
COX5B
COX6A1
COX6B1
COX6C
COX7A1
COX7A2
COX7A2L
COX7B
COX7C
COX8A
CP
CPA3
CPAMD8
CPB1
CPD
CPE
CPM
CPNE1
CPNE2
CPNE3
CPQ
CPSF1
CPSF3
CPT1A
CPT1B
CPTP
CPVL
CPXM1
CPXM2
CPZ
CRABP1
CRABP2
CRACR2B
CRAT
CRB3
CREB3
CREB3L1
CREB3L4
CREBZF
CREG1
CRELD2
CRIP1
CRIP2
CRISP3
CRISPLD1
CRISPLD2
CRK
CRKL
CRLF1
CRTAC1
CRTAP
CRTC2
CRYAB
CRYBA4
CRYBB1
CRYL1
CRYZ
CS
CSDC2
CSDE1
CSE1L
CSF1
CSF3
CSK
CSN3
CSNK1A1
CSNK1D
CSNK1E
CSNK1G2
CSNK2A1
CSNK2A3
CSNK2B
CSRNP1
CSRP1
CST1
CST2
CST3
CST4
CST6
CST7
CSTB
CT45A3
CTAG1A
CTAG2
CTBP1
CTBP2
CTDNEP1
CTDSP1
CTDSP2
CTF1
CTHRC1
CTNNA1
CTNNA2
CTNNAL1
CTNNB1
CTNNBIP1
CTNND1
CTSA
CTSB
CTSC
CTSD
CTSE
CTSF
CTSH
CTSK
CTSL
CTSO
CTSS
CTSV
CTSZ
CTTN
CTXN1
CUEDC1
CUEDC2
CUL1
CUL7
CUTA
CWC15
CX3CL1
CXADR
CXCL1
CXCL10
CXCL11
CXCL12
CXCL13
CXCL14
CXCL16
CXCL17
CXCL2
CXCL5
CXCL8
CXCL9
CXCR4
CXXC1
CXXC5
CYB561
CYB561D2
CYB5B
CYB5R1
CYB5R3
CYBA
CYBB
CYBRD1
CYC1
CYCS
CYFIP1
CYP1B1
CYP24A1
CYP26A1
CYP27A1
CYP2S1
CYP2W1
CYP4B1
CYP4X1
CYP51A1
CYS1
CYSTM1
CYTL1
DACT2
DAD1
DAG1
DALRD3
DAP
DAP3
DAPK3
DAPL1
DAXX
DAZAP2
DBI
DBN1
DBNDD1
DBNDD2
DCAF11
DCAF12
DCAF15
DCAF6
DCAF7
DCAF8
DCAKD
DCDC2
DCN
DCTD
DCTN1
DCTN2
DCTPP1
DCUN1D5
DCXR
DDAH1
DDAH2
DDB1
DDIT3
DDIT4
DDIT4L
DDOST
DDR1
DDRGK1
DDT
DDTL
DDX1
DDX17
DDX21
DDX23
DDX24
DDX27
DDX39A
DDX39B
DDX3X
DDX41
DDX42
DDX49
DDX5
DDX50
DDX54
DDX56
DDX58
DECR1
DEDD
DEFA5
DEFB1
DEFB4A
DEGS1
DEGS2
DEK
DENR
DEPTOR
DES
DESI2
DGAT1
DGCR2
DGCR6L
DGUOK
DHCR24
DHCR7
DHPS
DHRS13
DHRS2
DHRS3
DHRS4
DHRS7
DHTKD1
DHX15
DHX30
DHX9
DIAPH1
DIO2
DIRAS3
DKC1
DKK1
DKK3
DKK4
DLD
DLG5
DLK1
DLL3
DLST
DLX5
DLX6
DMBT1
DMKN
DMTN
DNAAF1
DNAAF3
DNAI1
DNAJA1
DNAJA4
DNAJB1
DNAJB11
DNAJB13
DNAJB2
DNAJC10
DNAJC25-GNG10
DNAJC3
DNAJC4
DNAJC5
DNAJC8
DNAJC9
DNAL4
DNALI1
DNASE2
DNM2
DNMT1
DNPEP
DNPH1
DNTTIP1
DOC2B
DOK4
DOK7
DPCD
DPEP1
DPEP3
DPM1
DPM2
DPM3
DPP3
DPP4
DPP7
DPT
DPY30
DPYSL2
DPYSL3
DRAP1
DRC1
DRG1
DSC2
DSG2
DSP
DSTN
DTD1
DTX3
DTX3L
DTYMK
DUS1L
DUSP1
DUSP16
DUSP2
DUSP23
DUSP4
DUSP5
DUSP6
DUT
DVL1
DVL3
DYDC2
DYNC1H1
DYNLL1
DYNLL2
DYNLRB1
DYNLT1
DYRK1B
E2F1
E2F4
EAPP
EBNA1BP2
EBP
EBPL
ECE1
ECEL1
ECH1
ECHS1
ECI1
ECI2
ECM1
ECSCR
ECSIT
ECT2
EDARADD
EDC4
EDEM2
EDF1
EDN2
EDN3
EEF1A1
EEF1A2
EEF1B2
EEF1D
EEF1G
EEF2
EEFSEC
EFCAB14
EFEMP1
EFEMP2
EFHD1
EFHD2
EFNA1
EFNA3
EFNA4
EFNB1
