0
ATF4
ATF5
ATN1
ATP1A1
ATP1A1-AS1
ATP1A2
ATP1A3
ATP1B1
ATP1B2
ATP1B3
ATP2A1
ATP2A2
ATP2A3
ATP2B4
ATP4A
ATP4B
ATP5A1
ATP5B
ATP5C1
ATP5D
ATP5E
ATP5EP2
ATP5G2
ATP5I
ATP5J2
ATP5L
ATP6AP1
ATP6V0A4
ATP6V0B
ATP6V0C
ATP6V0D2
ATP6V0E1
ATP6V0E2
ATP6V1A
ATP6V1B1
ATP6V1B2
ATP6V1C2
ATP6V1F
ATP6V1G1
ATP6V1G2
ATP6V1G2-DDX39B
ATP8A2P1
ATP9A
ATPIF1
ATRAID
AUP1
AURKAIP1
AVPI1
AXIN2
AZGP1
AZIN1
B2M
B3GNT3
B3GNT7
B4GALT1
B4GAT1
BAALC
BAAT
BACE2
BAG3
BAG6
BAIAP2L1
BAMBI
BANCR
BANF1
BANF1P3
BARX1
BASP1
BBOX1
BCAM
BCAN
BCAP31
BCAS1
BCAS2
BCAT1
BCHE
BCL2A1
BCL2L1
BCYRN1
BEST1
BEX1
BEX2
BEX3
BEX4
BEX5
BGN
BHLHE40
BHLHE41
BHMT
BHMT2
BIRC2
BIRC3
BIRC7
BLOC1S1
BLOC1S2
BLOC1S5-TXNDC5
BLVRB
BMP2
BMP4
BMPR1B
BMPR1B-AS1
BNIP3
BNIP3L
BNIP3P1
BOK
BOLA2B
BOP1
BORCS8-MEF2B
BPGM
BPIFA1
BPIFA2
BPIFB1
BPIFB2
BRI3
BRK1
BRMS1
BSCL2
BSG
BST2
BTBD17
BTF3
BTG1
BTG2
BZW1P2
BZW2
C10orf10
C10orf99
C11orf54
C11orf96
C11orf98
C12orf57
C12orf60
C12orf75
C14orf132
C15orf48
C16orf89
C19orf33
C19orf43
C19orf53
C19orf71
C1QA
C1QB
C1QBP
C1QC
C1QL1
C1QL4
C1QTNF1
C1QTNF3
C1QTNF3-AMACR
C1QTNF5
C1R
C1RL
C1S
C1orf116
C1orf186
C1orf194
C1orf198
C1orf43
C1orf61
C2
C20orf24
C20orf85
C2orf40
C3
C4A
C4B
C4B-AS1
C4BPA
C4orf3
C4orf48
C5orf15
C5orf38
C5orf46
C6orf15
C6orf48
C6orf58
C6orf62
C7
C7orf55-LUC7L2
C8orf33
C8orf4
C9orf16
C9orf24
CA1
CA11
CA12
CA14
CA2
CA3
CA4
CA6
CA9
CABLES1
CACNG4
CACNG7
CADM3
CADM4
CALB1
CALB2
CALCA
CALCB
CALD1
CALM1
CALM2
CALM2P2
CALM3
CALML3
CALML5
CALR
CALU
CAMK2A
CAMK2N1
CANT1
CANX
CAP1
CAPG
CAPN1
CAPN13
CAPN2
CAPN3
CAPN6
CAPNS1
CAPNS2
CAPRIN1
CAPS
CAPZA2
CAPZB
CARNS1
CARTPT
CASC3
CASP14
CASQ1
CAT
CAV1
CBLC
CBR1
CBR3
CBX1
CBX3
CBX3P9
CCDC124
CCDC146
CCDC152
CCDC167
CCDC47
CCDC74A
CCER2
CCK
CCL13
CCL15-CCL14
CCL18
CCL19
CCL2
CCL20
CCL21
CCL24
CCL25
CCL3
CCL3L3
CCL4
CCL4L2
CCL5
CCNA1
CCND1
CCND2
CCNE1
CCNG1
CCNI
CCT2
CCT3
CCT4
CCT5
CCT6A
CCT7
CCT8
CD14
CD151
CD163
CD164
CD177
CD24
CD248
CD24P4
CD276
CD320
CD34
CD36
CD44
CD46
CD52
CD53
CD55
CD59
CD63
CD68
CD70
CD74
CD79A
CD81
CD82
CD9
CD93
CD99
CDA
CDC20
CDC25B
CDC37
CDC42
CDC42EP1
CDC42EP4
CDC42EP5
CDC42P6
CDC6
CDCA7
CDCA8
CDH1
CDH16
CDH17
CDH19
CDH2
CDH3
CDH5
CDH6
CDHR5
CDK18
CDK2
CDK2AP1
CDK2AP2
CDK4
CDK5R1
CDK6
CDKN1A
CDKN1B
CDKN2B
CDO1
CDR1-AS
CDSN
CDV3
CDX1
CDX2
CEACAM1
CEACAM5
CEACAM6
CEACAM7
CEBPA
CEBPB
CEBPD
CEL
CELA3A
CELP
CEMIP
CEND1
CENPB
CENPW
CENPX
CERCAM
CERS1
CERS2
CES1
CES1P1
CES1P2
CES2
CETN2
CFAP126
CFB
CFD
CFH
CFI
CFL1
CGA
CGB3
CGB5
CGB8
CH17-232I21.1
CH17-335B8.4
CH507-513H4.3
CH507-513H4.5
CHAD
CHCHD10
CHCHD2
CHCHD2P2
CHCHD2P6
CHCHD2P9
CHCHD6
CHD4
CHGA
CHGB
CHI3L1
CHI3L2
CHIC2
CHIT1
CHMP1B-AS1
CHMP2A
CHMP4B
CHMP5
CHN1
CHP1
CHP2
CHPF
CHRDL1
CHRDL2
CHRNA6
CIB1
CIDEC
CILP
CIRBP
CISD3
CITED1
CITED2
CITED4
CKAP4
CKB
CKM
CKMT1B
CKS1BP3
CKS2
CLCA1
CLCA2
CLCA4
CLCN7
CLCNKA
CLCNKB
CLDN1
CLDN11
CLDN18
CLDN2
CLDN23
CLDN3
CLDN4
CLDN5
CLDN6
CLDN7
CLDN8
CLDND1
CLEC11A
CLEC14A
CLEC18B
CLEC3A
CLEC3B
CLIC1
CLIC3
CLIC4
CLIC6
CLIP2
CLIP3
CLNS1A
CLPS
CLPTM1
CLPTM1L
CLRN3
CLSTN1
CLSTN2
CLTA
CLTB
CLTC
CLU
CMAS
CMBL
CMPK1
CMTM6
CNBP
CNDP2
CNFN
CNMD
CNN1
CNN2
CNN3
CNP
CNPPD1
CNPY3
CNTFR
CNTN1
COA3
COA6
COL10A1
COL11A1
COL11A2
COL12A1
COL15A1
COL17A1
COL18A1
COL1A1
COL1A2
COL23A1
COL2A1
COL3A1
COL4A1
COL4A2
COL4A2-AS1
COL5A1
COL5A2
COL6A1
COL6A2
COL6A3
COL7A1
COL9A2
COL9A3
COMMD3-BMI1
COMP
COPA
COPB1
COPE
COPG1
COPS6
CORO1A
CORO1C
CORO2B
COTL1
COX4I1
COX4I2
COX5A
COX5B
COX6A1
COX6A1P2
COX6A2
COX6B1
COX6C
COX7A1
COX7A2
COX7B
COX7C
COX7CP1
COX8A
CP
CPA1
CPA2
CPB1
CPD
CPE
CPLX1
CPLX2
CPM
CPNE1
CPS1
CPVL
CPXM1
CRABP1
CRABP2
CRAT
CRCT1
CREB3
CREB3L1
CREB3L3
CREB3L4
CREG1
CRH
CRIM1
CRIP1
CRIP1P4
CRIP2
CRISP3
CRISPLD1
CRKL
CRLF1
CRMP1
CRNN
CRP
CRTAC1
CRTAP
CRYAB
CRYBB1
CRYL1
CRYZ
CSDC2
CSDE1
CSE1L
CSF1R
CSF3
CSN1S1
CSN3
CSNK1E
CSNK2B
CSPG4
CSPG5
CSRNP1
CSRP1
CSRP3
CST1
CST2
CST3
CST4
CST5
CST6
CST7
CST9
CSTA
CSTB
CTA-363E6.7
CTA-384D8.31
CTA-384D8.36
CTAG1A
CTAG2
CTB-102L5.4
CTB-113P19.1
CTB-12A17.3
CTB-131K11.1
CTB-147C22.8
CTB-147N14.6
CTB-167G5.6
CTB-191K22.5
CTB-33G10.1
CTB-43P18.1
CTB-58E17.10
CTB-60B18.6
CTB-63M22.1
CTB-79E8.3
CTB-96E2.2
CTC-250I14.3
CTC-250I14.6
CTC-260E6.2
CTC-260F20.3
CTC-308K20.3
CTC-425F1.4
CTC-451P13.1
CTC-463N11.4
CTC-490G23.4
CTC-510F12.6
CTC-518B2.12
CTC-518B2.8
CTC-518B2.9
CTC-518P12.6
CTC-548K16.5
CTD-2008A1.1
CTD-2012K14.4
CTD-2026K11.1
CTD-2031P19.4
CTD-2031P19.5
CTD-2033A16.1
CTD-2033D15.1
CTD-2033D15.3
CTD-2105E13.15
CTD-2132N18.3
CTD-2139B15.2
CTD-2161E19.1
CTD-2192J16.22
CTD-2192J16.24
CTD-2201G16.1
CTD-2207O23.11
CTD-2207O23.12
CTD-2228K2.7
CTD-2270N23.1
CTD-2287O16.1
CTD-2319I12.10
CTD-2319I12.2
CTD-2325A15.5
CTD-2331C18.5
CTD-2339F6.1
CTD-2369P2.4
CTD-2369P2.8
CTD-2396E7.10
CTD-2396E7.9
CTD-2410N18.5
CTD-2510F5.4
CTD-2514K5.4
CTD-2515O10.5
CTD-2527I21.4
CTD-2531D15.4
CTD-2531D15.5
CTD-2535L24.2
CTD-2540B15.11
CTD-2540B15.13
CTD-2540B15.7
CTD-2545G14.7
CTD-2545M3.2
CTD-2545M3.6
CTD-2550O8.5
CTD-2616J11.11
CTD-2616J11.9
CTD-2659N19.10
CTD-2666L21.3
CTD-3035D6.1
CTD-3118D11.2
CTD-3138B18.4
CTD-3193O13.11
CTD-3214H19.16
CTD-3214H19.4
CTDSP2
CTGF
CTHRC1
CTNNA1
CTNNB1
CTNND1
CTNND2
CTRB1
CTRB2
CTSA
CTSB
CTSC
CTSD
CTSE
CTSF
CTSH
CTSK
CTSL
CTSS
CTSV
CTSZ
CTTN
CTXN1
CUBN
CUEDC2
CUL4A
CUTA
CX3CL1
CX3CR1
CXCL1
CXCL10
CXCL11
CXCL13
CXCL14
CXCL16
CXCL17
CXCL2
CXCL3
CXCL5
CXCL6
CXCL8
CXCL9
CXCR4
CYB561
CYB5R3
CYBA
CYBB
CYBRD1
CYC1
CYCS
CYFIP2
CYGB
CYP11A1
CYP11B1
CYP17A1
CYP1A1
CYP1A2
CYP1B1
CYP21A2
CYP24A1
CYP27A1
CYP2A6
CYP2A7
CYP2B7P
CYP2J2
CYP2S1
CYP2T1P
CYP2W1
CYP4A11
CYP4B1
CYP4F11
CYP4F3
CYP4F8
CYP4X1
CYP4Z1
CYP51A1
CYR61
CYS1
CYSRT1
CYSTM1
CYTH3
CYTL1
DAAM2
DAB2
DAD1
DAG1
DAP
DAPL1
DARS
DAZAP2
DBI
DBN1
DBNDD2
DCD
DCLK2
DCN
DCT
DCTN2
DCTPP1
DCUN1D5
DCXR
DDAH1
DDAH2
DDC
DDIT3
DDIT4
DDN
DDOST
DDR1
DDX1
DDX17
DDX3X
DDX5
DEFA5
DEFB1
DEFB103B
DEFB4A
DEFB4B
DEGS1
DEK
DENND5A
DEPTOR
DES
DGAT1
DGCR2
DGCR6L
DGKZP1
DHCR24
DHCR7
DHRS2
DHRS3
DHRS7
DIRAS3
DKK1
DKK3
DKK4
DLG4
DLK1
DLL1
DLL3
DLX5
DLX6-AS1_2
DMBT1
DMKN
DMTN
DNAJA1
DNAJB1
DNAJB9
DNAJC1
DNAJC12
DNAJC19P9
DNER
DNM1
DNPH1
DNTTIP1
DPCR1
DPEP1
DPEP3
DPM1
DPM3
DPP4
DPP7
DPT
DPYSL2
DPYSL3
DRAM1
DRAP1
DSC2
DSC3
DSCAM-AS1
DSG1
DSG1-AS1
DSG2
DSG3
DSP
DSTN
DTNA
DTX3
DUOX2
DUOXA2
DUSP1
DUSP2
DUSP23
DUSP4
DUSP5
DUSP6
DVL3
DYNLL1
DYNLRB1
EBP
ECE1
ECEL1
ECH1
ECHS1
ECM1
ECSCR
EDF1
EDIL3
EDN1
EDN2
EDN3
EDNRB
EEF1A1
EEF1A1P11
EEF1A1P12
EEF1A1P13
EEF1A1P14
EEF1A1P16
EEF1A1P19
EEF1A1P22
EEF1A1P4
EEF1A1P5
EEF1A1P6
EEF1A1P9
EEF1A2
EEF1B2
EEF1B2P2
EEF1B2P3
EEF1B2P6
EEF1D
EEF1G
EEF2
EFEMP1
EFHD1
EFHD2
EFL1
EFNA1
EFNB1
EFS
EGF
EGFL6
EGFL7
EGFL8
EGFR
EGLN3
EGR1
EHD2
EHF
EHHADH
EID1
EIF1
EIF1AXP1
EIF1P3
EIF2S2P4
EIF2S3
EIF3A
EIF3C
EIF3CL
EIF3D
EIF3E
EIF3FP3
EIF3G
EIF3H
EIF3I
EIF3K
EIF3L
EIF4A1
EIF4A1P10
EIF4A2
EIF4B
EIF4BP6
EIF4BP7
EIF4EBP1
EIF4EBP3
EIF4G1
EIF4G2
EIF4H
EIF4HP1
EIF5A
EIF6
ELANE
ELF3
ELN
ELOB
ELOVL1
ELOVL2
ELOVL3
ELOVL5
ELP2
EMID1
EMILIN1
EMILIN3
EMP1
EMP2
EMP3
EMX2
ENC1
ENG
ENHO
ENO1
ENO1P1
ENO2
ENO3
ENPEP
ENPP2
ENPP3
ENSA
ENSAP2
ENTPD6
EPAS1
EPCAM
EPHA2
EPHB3
EPHX1
EPN2
EPO
EPRS
ERBB2
ERBB3
ERGIC3
ERH
ERLIN2
ERMN
ERMP1
ERO1A
ERP27
ERP29
ERRFI1
ERVK3-1
ESAM
ESM1
ESR1
ETFRF1
ETHE1
ETNPPL
ETS1
ETS2
ETV1
ETV5
EVA1B
EVI2A
EVL
EVPL
EXOC2
EYA2
EZR
F11R
F13A1
F2R
F3
FABP1
FABP3
FABP4
FABP5
FABP5P1
FABP5P11
FABP5P2
FABP5P7
FABP6
FABP7
FADD
FADS2
FAIM2
FAM107A
FAM120A
FAM127A
FAM127B
FAM129B
FAM134B
FAM151A
FAM163B
FAM166A
FAM167B
FAM168A
FAM181B
FAM183A
FAM198B
FAM20C
FAM210B
FAM213A
FAM234B
FAM25A
FAM25C
FAM3C
FAM3C2
FAM3D
FAM3D-AS1
FAM43A
FAM46B
FAM83A
FAM83D
FAM83H
FAM84B
FAM96B
FASN
FAU
FAUP1
FBL
FBLN1
FBLN2
FBP1
FBXL16
FBXL5
FBXO16
FBXO2
FBXW5
FCER1G
FCGBP
FCGR3A
FCGRT
FCN3
FCRLA
FDCSP
FDFT1
FER1L4
FERMT1
FEV
FEZ1
FGA
FGB
FGD5-AS1
FGF1
FGF3
FGF7P2
FGFBP1
FGFBP2
FGFR2
FGFR3
FGFRL1
FGG
FGL1
FGL2
FHL1
FIBIN
FIP1L1
FIS1
FJX1
FKBP10
FKBP1A
FKBP2
FKBP4
FKBP5
FKBP8
FKBP9
FLG
FLJ16779
FLNA
FLNB
FLNC
FLOT1
FLOT2
FLT1
FMNL2
FMO1
FMO3
FMOD
FN1
FOLR1
FOLR2
FOS
FOSB
FOSL1
FOSL2
FOXA1
FOXD1-AS1
FOXE1
FOXI1
FOXJ1
FOXJ3
FOXP4
FOXQ1
FRG2EP
FRS2
FRZB
FSCN1
FST
FSTL1
FSTL3
FTH1
FTH1P10
FTH1P11
FTH1P12
FTH1P15
FTH1P16
FTH1P2
FTH1P20
FTH1P23
FTH1P3
FTH1P5
FTH1P7
FTH1P8
FTL
FTLP2
FTLP3
FUCA1
FURIN
FUT3
FXYD1
FXYD2
FXYD3
FXYD4
FXYD5
FXYD6
FXYD6-FXYD2
FYN
G0S2
G6PD
GAA
GAB2
GABARAP
GABARAPL1
GABARAPL2
GABBR1
GABBR2
GABRP
GADD45A
GADD45B
GADD45G
GADD45GIP1
GAGE2A
GAL3ST1
GALNT1
GALNT13
GALNT14
GALNT15
GALNT6
GANAB
GAP43
GAPDH
GAPDHP1
GAPDHP40
GAPDHP65
GAPDHS
GARS
GAS5
GAS6
GAS7
GAST
GATA3
GATA4
GATA5
GATA6
GATAD1
GATM
GBA
GBA3
GBAS
GBP1
GBP2
GBP4
GBP6
GC
GCG
GCLC
GCLM
GCNT3
GCSHP5
GDAP1
GDF1
GDF15
GDI1
GDI2
GDPD3
GEM
GFAP
GFRA1
GFRA3
GGCT
GGH
GGT1
GGTLC1
GHITM
GHRH
GIF
GIMAP4
GIMAP7
GIPC1
GJA1
GJA4
GJB1
GJB2
GJB3
GJB5
GJB6
GKN1
GKN2
GLA
GLMP
GLO1
GLS
GLTP
GLTSCR2
GLUD1
GLUD2
GLUL
GLYAT
GLYATL1P4
GLYATL2
GM2A
GMDS
GMPR
GNA12
GNAI2
GNAS
GNAS-AS1
GNB1
GNB2
GNG11
GNG12
GNG3
GNG5
GNG7
GNG8
GNLY
GNS
GOLGA7
GOLIM4
GOLM1
GOLPH3
GOLT1B
GOT1
GP1BB
GP2
GPA33
GPAA1
GPC1
GPC3
GPC4
GPD1
GPI
GPM6A
GPM6B
GPNMB
GPR137B
GPR143
GPR17
GPR34
GPR37
GPR37L1
GPR39
GPR87
GPRC5A
GPRC5B
GPX1
GPX1P1
GPX2
GPX3
GPX4
GRB2
GRB7
GREM1
GRHL3
GRIA1
GRIA2
GRIN1
GRINA
GRN
GRP
GRTP1
GS1-184P14.2
GS1-293C5.1
GS1-44D20.1
GSDMB
GSG1L2
GSN
GSR
GSS
GSTA1
GSTA2
GSTM1
GSTM2
GSTM3
GSTM4
GSTO1
GSTP1
GTF2IP4
GTF3A
GTF3C6
GUCA2A
GUK1
GUSB
GYG2
GYPC
GZMA
GZMB
H19
H19_1
H19_2
H1F0
H1FX
H2AFJ
H2AFV
H2AFX
H2AFY2
H2AFZ
H3F3AP4
H3F3AP6
H3F3B
H3F3BP1
HABP2
HADHA
HADHB
HAO2
HAPLN1
HAPLN2
HAPLN3
HAS2
HAS3
HAVCR1
HAVCR2
HBA1
HBA2
HBB
HBEGF
HBG1
HCFC1R1
HCG21
HCG4P11
HCG4P5
HCG4P7
HDC
HDGF
HDLBP
HEBP1
HEPACAM
HEPACAM2
HEPHL1
HEPN1
HES1
HES5
HES6
HEY1
HHATL
HHLA2
HIBADH
HIF1A
HIGD1A
HIGD2A
HILPDA
HINT1
HIP1R
HIPK2
HIST1H1B
HIST1H1C
HIST1H1E
HIST1H2AC
HIST1H2BD
HIST1H2BK
HIST1H3B
HIST1H4C
HIST1H4D
HIST1H4K
HIST2H2AA3
HIST2H2AA4
HIST2H2BE
HIST2H4A
HIST3H2A
HK2
HLA-A
HLA-B
HLA-C
HLA-DMA
HLA-DMB
HLA-DOA
HLA-DPA1
HLA-DPB1
HLA-DQA1
HLA-DQA2
HLA-DQB1
HLA-DQB1-AS1
HLA-DQB2
HLA-DRA
HLA-DRB1
HLA-DRB5
HLA-DRB6
HLA-E
HLA-F
HLA-G
HLA-H
HLA-J
HLA-U
HMG20B
HMGA1
HMGA1P2
HMGB1P10
HMGB1P5
HMGB1P6
HMGB2
HMGB3
HMGCS1
HMGCS2
HMGN1P38
HMGN2
HMGN2P3
HMGN2P4
HMGN2P5
HMGN3
HMOX1
HMP19
HN1
HN1L
HNF4A
HNRNPA1
HNRNPA1P10
HNRNPA1P35
HNRNPA1P4
HNRNPA1P48
HNRNPA1P7
HNRNPA2B1
HNRNPA3P6
HNRNPAB
HNRNPCP2
HNRNPDL
HNRNPF
HNRNPH2
HNRNPK
HNRNPUL1
HNRNPUL2-BSCL2
HOPX
HOXB8
HOXB9
HP
HPCA
HPCAL1
HPCAL4
HPD
HPGD
HPN
HPR
HPS3
HRAS
HRG
HS6ST1
HSD11B2
HSD17B10
HSD17B11
HSD3B2
HSD3B7
HSF4
HSP90AA1
HSP90AA2P
HSP90AB1
HSP90AB3P
HSP90B1
HSPA1A
HSPA1B
HSPA2
HSPA5
HSPA6
HSPA7
HSPA8
HSPA9
HSPB1
HSPB1P1
HSPB1P2
HSPB3
HSPB6
HSPB7
HSPB8
HSPD1
HSPE1
HSPE1-MOB4
HSPE1P2
HSPE1P3
HSPG2
HTATSF1
HTN1
HTN3
HTRA1
HTRA3
HULC
HYOU1
IARS2
IBSP
ICAM1
ID1
ID2
ID3
ID4
IDH1
IDH2
IDH3G
IDO1
IDS
IER2
IER3
IFFO2
IFI16
IFI27
IFI27L2
IFI30
IFI35
IFI44
IFI44L
IFI6
IFIT1
IFIT2
IFIT3
IFITM1
IFITM2
IFITM3
IFNGR1
IFNGR2
IFT57
IGBP1
IGF1R
IGF2
IGFBP1
IGFBP2
IGFBP3
IGFBP4
IGFBP5
IGFBP6
IGFBP7
IGFBP7-AS1
IGFL1
IGHA1
IGHA2
IGHD
IGHD2-15
IGHD2-2
IGHD3-10
IGHD3-22
IGHD3-3
IGHD3-9
IGHD4-17
IGHG1
IGHG2
IGHG3
IGHG4
IGHGP
IGHJ1
IGHJ2
IGHJ3
IGHJ4
IGHJ5
IGHJ6
IGHM
IGHV1-18
IGHV1-2
IGHV1-24
IGHV1-3
IGHV1-45
IGHV1-46
IGHV1-58
IGHV1-69
IGHV1-69-2
IGHV1-69D
IGHV1OR15-1
IGHV2-26
IGHV2-5
IGHV2-70
IGHV2-70D
IGHV3-11
IGHV3-13
IGHV3-15
IGHV3-20
IGHV3-21
IGHV3-23
IGHV3-30
IGHV3-33
IGHV3-43
IGHV3-48
IGHV3-49
IGHV3-53
IGHV3-64
IGHV3-64D
IGHV3-66
IGHV3-69-1
IGHV3-7
IGHV3-72
IGHV3-73
IGHV3-74
IGHV4-28
IGHV4-31
IGHV4-34
IGHV4-39
IGHV4-4
IGHV4-55
IGHV4-59
IGHV4-61
IGHV5-10-1
IGHV5-51
IGHV6-1
IGHV7-4-1
IGKC
IGKJ1
IGKJ2
IGKJ3
IGKJ4
IGKJ5
IGKV1-12
IGKV1-13
IGKV1-16
IGKV1-17
IGKV1-27
IGKV1-33
IGKV1-39
IGKV1-5
IGKV1-6
IGKV1-8
IGKV1-9
IGKV1D-12
IGKV1D-13
IGKV1D-16
IGKV1D-17
IGKV1D-27
IGKV1D-33
IGKV1D-39
IGKV1D-8
IGKV2-24
IGKV2-26
IGKV2-28
IGKV2-29
IGKV2-30
IGKV2-40
IGKV2D-24
IGKV2D-28
IGKV2D-29
IGKV2D-30
IGKV2D-40
IGKV3-11
IGKV3-15
IGKV3-20
IGKV3-7
IGKV3D-11
IGKV3D-15
IGKV3D-20
IGKV3D-7
IGKV4-1
IGKV5-2
IGKV6-21
IGKV6D-21
IGLC1
IGLC2
IGLC3
IGLC6
IGLC7
IGLJ1
IGLJ2
IGLJ3
IGLJ6
IGLJ7
IGLL1
IGLL5
IGLV1-36
IGLV1-40
IGLV1-41
IGLV1-44
IGLV1-47
IGLV1-51
IGLV10-54
IGLV2-11
IGLV2-14
IGLV2-18
IGLV2-23
IGLV2-28
IGLV2-5
IGLV2-8
IGLV3-1
IGLV3-10
IGLV3-16
IGLV3-19
IGLV3-21
IGLV3-25
IGLV3-27
IGLV3-9
IGLV4-3
IGLV4-60
IGLV4-69
IGLV5-45
IGLV6-57
IGLV7-43
IGLV7-46
IGLV8-61
IGLV9-49
IGLVI-70
IGSF1
IGSF3
IGSF8
IHH
IL13RA1
IL13RA2
IL17D
IL1A
IL1R2
IL1RN
IL20RB
IL2RG
IL32
IL34
IL36A
IL36G
IL36RN
IL37
IL4I1
IL6
IL6ST
ILF2
ILK
IMPA2
IMPDH2
INA
INHA
INHBA
INHBB
INMT
INS-IGF2
INSL5
INSM1
INSR
IQCK
IRAK1
IRF2BP2
IRF6
IRF9
ISG15
ISLR
ISOC1
ISYNA1
ITGA10
ITGA3
ITGA5
ITGA6
ITGA7
ITGAV
ITGB1
ITGB1P1
ITGB3
ITGB4
ITGB5
ITGB6
ITIH5
ITLN1
ITM2A
ITM2B
ITM2C
ITPK1
ITPKB
ITPKC
ITPR3
IVL
IVNS1ABP
JAG1
JAK1
JCHAIN
JMJD8
JSRP1
JTB
JUN
JUNB
JUND
JUP
KAT2A
KB-1208A12.3
KCCAT333
KCNAB2
KCNE3
KCNE4
KCNIP2
KCNJ1
KCNJ10
KCNJ16
KCNJ3
KCNN4
KCNQ1
KCTD12
KCTD3
KDELR1
KDELR2
KDELR3
KDM1A
KDR
KHK
KHSRP
KIAA0040
KIAA1191
KIAA1324
KIAA1522
KIF1A
